city,city_ascii,state_id,state_name,lat,lng
North Ridgeville,North Ridgeville,OH,Ohio,41.3851,-82.0194
Evans,Evans,GA,Georgia,33.5619,-82.1351
Socorro,Socorro,TX,Texas,31.6384,-106.2601
Randolph Town,Randolph Town,MA,Massachusetts,42.1778,-71.0539
Norristown,Norristown,PA,Pennsylvania,40.1224,-75.3398
Dakota Ridge,Dakota Ridge,CO,Colorado,39.6192,-105.1344
Redmond,Redmond,OR,Oregon,44.2631,-121.1798
Firestone,Firestone,CO,Colorado,40.1563,-104.9494
Goshen,Goshen,IN,Indiana,41.5743,-85.8308
Russellville,Russellville,AR,Arkansas,35.2763,-93.1383
Grass Valley,Grass Valley,CA,California,39.2237,-121.0521
Parkland,Parkland,FL,Florida,26.3218,-80.2533
University City,University City,MO,Missouri,38.6657,-90.3315
Midvale,Midvale,UT,Utah,40.6148,-111.8928
Franklin Town,Franklin Town,MA,Massachusetts,42.0862,-71.4113
Buenaventura Lakes,Buenaventura Lakes,FL,Florida,28.3349,-81.3539
Kennesaw,Kennesaw,GA,Georgia,34.026,-84.6177
Adelanto,Adelanto,CA,California,34.5815,-117.4397
Carlsbad,Carlsbad,NM,New Mexico,32.4011,-104.2389
University Place,University Place,WA,Washington,47.2147,-122.5461
Chester,Chester,PA,Pennsylvania,39.8456,-75.3718
Douglasville,Douglasville,GA,Georgia,33.7384,-84.7065
Salisbury,Salisbury,NC,North Carolina,35.6656,-80.4909
Laramie,Laramie,WY,Wyoming,41.3099,-105.6085
Randolph,Randolph,MA,Massachusetts,42.1626,-71.0412
Lake Stevens,Lake Stevens,WA,Washington,48.0028,-122.096
Foster City,Foster City,CA,California,37.5553,-122.2659
Valparaiso,Valparaiso,IN,Indiana,41.4782,-87.0507
Fairborn,Fairborn,OH,Ohio,39.801,-84.0093
Estero,Estero,FL,Florida,26.4277,-81.7951
Mason,Mason,OH,Ohio,39.3571,-84.3023
Cottonwood Heights,Cottonwood Heights,UT,Utah,40.6137,-111.8144
Sonoma,Sonoma,CA,California,38.2902,-122.4598
French Valley,French Valley,CA,California,33.5998,-117.1069
Ken Caryl,Ken Caryl,CO,Colorado,39.577,-105.1144
Montgomery Village,Montgomery Village,MD,Maryland,39.1783,-77.1957
Beverly Hills,Beverly Hills,CA,California,34.0786,-118.4021
Galesburg,Galesburg,IL,Illinois,40.9506,-90.3763
Foothill Farms,Foothill Farms,CA,California,38.6867,-121.3475
Kaneohe,Kaneohe,HI,Hawaii,21.4062,-157.7904
Westmont,Westmont,CA,California,33.9417,-118.3018
Warsaw,Warsaw,IN,Indiana,41.2448,-85.8464
Fair Oaks,Fair Oaks,VA,Virginia,38.8653,-77.3586
San Dimas,San Dimas,CA,California,34.1082,-117.809
Glendale Heights,Glendale Heights,IL,Illinois,41.9196,-88.0785
Dana Point,Dana Point,CA,California,33.4733,-117.6968
Midlothian,Midlothian,TX,Texas,32.4668,-96.9892
Newark,Newark,DE,Delaware,39.6776,-75.7573
Alamogordo,Alamogordo,NM,New Mexico,32.8837,-105.9624
Alabaster,Alabaster,AL,Alabama,33.2198,-86.8225
Lexington,Lexington,MA,Massachusetts,42.4456,-71.2307
Deer Park,Deer Park,TX,Texas,29.6898,-95.1151
Long Beach,Long Beach,NY,New York,40.5887,-73.666
Woodridge,Woodridge,IL,Illinois,41.7368,-88.0408
West Little River,West Little River,FL,Florida,25.857,-80.2367
Pikesville,Pikesville,MD,Maryland,39.3893,-76.702
Bridgeton,Bridgeton,NJ,New Jersey,39.4286,-75.2281
Greer,Greer,SC,South Carolina,34.9313,-82.2315
Springville,Springville,UT,Utah,40.1638,-111.6206
Saratoga Springs,Saratoga Springs,UT,Utah,40.3449,-111.9152
Huntington Station,Huntington Station,NY,New York,40.8446,-73.405
Copperas Cove,Copperas Cove,TX,Texas,31.1192,-97.914
American Fork,American Fork,UT,Utah,40.3792,-111.7952
Franklin,Franklin,NJ,New Jersey,41.1101,-74.5886
Andover,Andover,MN,Minnesota,45.2571,-93.3265
Matthews,Matthews,NC,North Carolina,35.1195,-80.7101
Woodstock,Woodstock,GA,Georgia,34.1026,-84.509
Fallbrook,Fallbrook,CA,California,33.3693,-117.2259
Florence,Florence,KY,Kentucky,38.99,-84.647
Fruit Cove,Fruit Cove,FL,Florida,30.0972,-81.6176
Northbrook,Northbrook,IL,Illinois,42.1292,-87.8353
Fair Lawn,Fair Lawn,NJ,New Jersey,40.9359,-74.1177
St. Charles,St. Charles,IL,Illinois,41.9193,-88.3109
San Luis,San Luis,AZ,Arizona,32.4911,-114.7089
Fairmont,Fairmont,WV,West Virginia,39.4768,-80.1491
Ridgecrest,Ridgecrest,CA,California,35.6308,-117.6621
Massillon,Massillon,OH,Ohio,40.7838,-81.5254
Starkville,Starkville,MS,Mississippi,33.4608,-88.8297
Horizon West,Horizon West,FL,Florida,28.4417,-81.6145
Harker Heights,Harker Heights,TX,Texas,31.0572,-97.6445
Elk Grove Village,Elk Grove Village,IL,Illinois,42.0063,-87.9921
Kaysville,Kaysville,UT,Utah,41.029,-111.9456
Lawndale,Lawndale,CA,California,33.8884,-118.3531
Southlake,Southlake,TX,Texas,32.9545,-97.1503
Savage,Savage,MN,Minnesota,44.7544,-93.3631
Redan,Redan,GA,Georgia,33.7394,-84.1644
Des Moines,Des Moines,WA,Washington,47.3915,-122.3157
Bethel Park,Bethel Park,PA,Pennsylvania,40.3239,-80.0364
Franklin Square,Franklin Square,NY,New York,40.7002,-73.6775
East Lake,East Lake,FL,Florida,28.1205,-82.6868
Kahului,Kahului,HI,Hawaii,20.8715,-156.4603
Dania Beach,Dania Beach,FL,Florida,26.0594,-80.1637
Spring Valley,Spring Valley,NY,New York,41.1151,-74.0486
Bowling Green,Bowling Green,OH,Ohio,41.3773,-83.65
College Park,College Park,MD,Maryland,38.996,-76.9337
Coos Bay,Coos Bay,OR,Oregon,43.3789,-124.233
Smithfield,Smithfield,NC,North Carolina,35.5131,-78.3497
Spanaway,Spanaway,WA,Washington,47.0979,-122.4233
Clearfield,Clearfield,UT,Utah,41.103,-112.0237
Liberty,Liberty,MO,Missouri,39.2394,-94.4191
Marrero,Marrero,LA,Louisiana,29.8871,-90.1127
Eastpointe,Eastpointe,MI,Michigan,42.4657,-82.9461
Pekin,Pekin,IL,Illinois,40.5679,-89.6262
Westlake,Westlake,OH,Ohio,41.4524,-81.9295
Centereach,Centereach,NY,New York,40.8696,-73.0808
Chillicothe,Chillicothe,OH,Ohio,39.3393,-82.9937
La Verne,La Verne,CA,California,34.1208,-117.7702
Placerville,Placerville,CA,California,38.7308,-120.7978
Martinsville,Martinsville,VA,Virginia,36.6827,-79.8636
Rome,Rome,NY,New York,43.226,-75.4909
Pueblo West,Pueblo West,CO,Colorado,38.3551,-104.7266
Central Islip,Central Islip,NY,New York,40.7837,-73.1945
Uniondale,Uniondale,NY,New York,40.7176,-73.5947
Garfield,Garfield,NJ,New Jersey,40.8791,-74.1085
Prairieville,Prairieville,LA,Louisiana,30.3151,-90.9571
Parkville,Parkville,MD,Maryland,39.3832,-76.5519
Spring Valley,Spring Valley,CA,California,32.7316,-116.9766
Bel Air North,Bel Air North,MD,Maryland,39.5544,-76.3733
Hopkinsville,Hopkinsville,KY,Kentucky,36.8386,-87.4776
Rochester,Rochester,NH,New Hampshire,43.299,-70.9787
Milledgeville,Milledgeville,GA,Georgia,33.0874,-83.2414
Syracuse,Syracuse,UT,Utah,41.086,-112.0698
Eldersburg,Eldersburg,MD,Maryland,39.4041,-76.9529
Sherwood,Sherwood,AR,Arkansas,34.8508,-92.2028
Garner,Garner,NC,North Carolina,35.6934,-78.6196
Key West,Key West,FL,Florida,24.5637,-81.7768
Miami Lakes,Miami Lakes,FL,Florida,25.9125,-80.3214
Petersburg,Petersburg,VA,Virginia,37.2043,-77.3913
North Olmsted,North Olmsted,OH,Ohio,41.415,-81.919
Wheat Ridge,Wheat Ridge,CO,Colorado,39.7728,-105.1029
Cibolo,Cibolo,TX,Texas,29.5639,-98.2123
Alliance,Alliance,OH,Ohio,40.9107,-81.1189
Banning,Banning,CA,California,33.946,-116.8992
Laguna Hills,Laguna Hills,CA,California,33.592,-117.6992
Princeton,Princeton,NJ,New Jersey,40.3563,-74.6693
Athens,Athens,AL,Alabama,34.7847,-86.951
Oceanside,Oceanside,NY,New York,40.6328,-73.6364
Springfield,Springfield,VA,Virginia,38.7809,-77.1839
Naugatuck,Naugatuck,CT,Connecticut,41.489,-73.0518
Columbus,Columbus,MS,Mississippi,33.5088,-88.4096
South Riding,South Riding,VA,Virginia,38.912,-77.5132
Mundelein,Mundelein,IL,Illinois,42.2691,-88.0101
Fair Oaks,Fair Oaks,CA,California,38.6504,-121.2497
San Pablo,San Pablo,CA,California,37.9628,-122.3425
Rexburg,Rexburg,ID,Idaho,43.8224,-111.792
Nogales,Nogales,AZ,Arizona,31.3624,-110.9336
Nicholasville,Nicholasville,KY,Kentucky,37.8902,-84.5669
Goleta,Goleta,CA,California,34.436,-119.8596
Opelika,Opelika,AL,Alabama,32.6612,-85.3769
Butte,Butte,MT,Montana,45.902,-112.6571
Algonquin,Algonquin,IL,Illinois,42.1629,-88.3159
Lakeside,Lakeside,FL,Florida,30.1356,-81.7674
Burlingame,Burlingame,CA,California,37.586,-122.3669
Aiken,Aiken,SC,South Carolina,33.531,-81.7268
Princeton,Princeton,FL,Florida,25.5396,-80.3971
Lawrenceville,Lawrenceville,GA,Georgia,33.9523,-83.9931
Winter Park,Winter Park,FL,Florida,28.5987,-81.3438
Granger,Granger,IN,Indiana,41.7373,-86.135
Fitchburg,Fitchburg,WI,Wisconsin,42.9859,-89.4255
Wooster,Wooster,OH,Ohio,40.8171,-81.9335
Fountain,Fountain,CO,Colorado,38.6886,-104.6829
Needham,Needham,MA,Massachusetts,42.2814,-71.2411
Brooklyn Center,Brooklyn Center,MN,Minnesota,45.0681,-93.3162
Bay Shore,Bay Shore,NY,New York,40.7317,-73.2505
Kerrville,Kerrville,TX,Texas,30.0398,-99.132
Barstow,Barstow,CA,California,34.8661,-117.0472
Canton,Canton,GA,Georgia,34.2467,-84.49
Auburn,Auburn,NY,New York,42.9338,-76.5684
Orcutt,Orcutt,CA,California,34.8668,-120.4269
Crown Point,Crown Point,IN,Indiana,41.4141,-87.3457
Windsor,Windsor,CO,Colorado,40.4693,-104.9213
Gloucester,Gloucester,MA,Massachusetts,42.626,-70.6897
Sterling,Sterling,VA,Virginia,39.0052,-77.405
Gurnee,Gurnee,IL,Illinois,42.3708,-87.9392
Orangeburg,Orangeburg,SC,South Carolina,33.4928,-80.867
Holladay,Holladay,UT,Utah,40.6599,-111.8226
Fuquay-Varina,Fuquay-Varina,NC,North Carolina,35.5958,-78.7794
Newington,Newington,CT,Connecticut,41.687,-72.7308
Chamblee,Chamblee,GA,Georgia,33.8842,-84.3008
Ladera Ranch,Ladera Ranch,CA,California,33.5491,-117.6416
Peru,Peru,IL,Illinois,41.3484,-89.137
Cornelius,Cornelius,NC,North Carolina,35.4725,-80.8801
North Tonawanda,North Tonawanda,NY,New York,43.0457,-78.8659
Long Branch,Long Branch,NJ,New Jersey,40.2965,-73.9915
Santa Paula,Santa Paula,CA,California,34.3521,-119.0698
Los Gatos,Los Gatos,CA,California,37.2303,-121.956
Westchester,Westchester,FL,Florida,25.7474,-80.3358
South Lake Tahoe,South Lake Tahoe,CA,California,38.9393,-119.9828
San Carlos,San Carlos,CA,California,37.4982,-122.268
Clinton,Clinton,IA,Iowa,41.8434,-90.2408
Saratoga,Saratoga,CA,California,37.2684,-122.0263
Golden Gate,Golden Gate,FL,Florida,26.1844,-81.7031
Los Altos,Los Altos,CA,California,37.3685,-122.0966
Ballwin,Ballwin,MO,Missouri,38.5951,-90.55
Atascadero,Atascadero,CA,California,35.4827,-120.6858
North Royalton,North Royalton,OH,Ohio,41.3138,-81.7452
Somerset,Somerset,KY,Kentucky,37.0815,-84.6091
Milford Mill,Milford Mill,MD,Maryland,39.3444,-76.7668
Stockbridge,Stockbridge,GA,Georgia,33.5253,-84.2294
Manchester,Manchester,CT,Connecticut,41.7801,-72.5192
East Liverpool,East Liverpool,OH,Ohio,40.6333,-80.5677
Rahway,Rahway,NJ,New Jersey,40.6077,-74.2807
Madison Heights,Madison Heights,MI,Michigan,42.5073,-83.1034
Williston,Williston,ND,North Dakota,48.1814,-103.6364
Eagle,Eagle,ID,Idaho,43.7223,-116.3862
Lake Magdalene,Lake Magdalene,FL,Florida,28.0875,-82.4791
Carney,Carney,MD,Maryland,39.405,-76.5236
Maryville,Maryville,TN,Tennessee,35.7468,-83.9789
Walnut,Walnut,CA,California,34.0334,-117.8593
Suisun City,Suisun City,CA,California,38.2473,-122.009
Garden City,Garden City,KS,Kansas,37.9754,-100.8529
Texarkana,Texarkana,AR,Arkansas,33.4361,-93.996
Kent,Kent,OH,Ohio,41.149,-81.361
North Chicago,North Chicago,IL,Illinois,42.3172,-87.8596
Greenville,Greenville,MS,Mississippi,33.385,-91.0514
Aberdeen,Aberdeen,WA,Washington,46.9757,-123.8094
Duluth,Duluth,GA,Georgia,34.0053,-84.1492
Winona,Winona,MN,Minnesota,44.0505,-91.6684
O'Fallon,O'Fallon,IL,Illinois,38.5976,-89.9155
Ukiah,Ukiah,CA,California,39.1463,-123.2105
Atwater,Atwater,CA,California,37.3543,-120.5981
Sanford,Sanford,ME,Maine,43.4244,-70.7573
Highland Park,Highland Park,IL,Illinois,42.1823,-87.8105
Drexel Heights,Drexel Heights,AZ,Arizona,32.1457,-111.0478
Westfield,Westfield,NJ,New Jersey,40.6515,-74.3433
Hermiston,Hermiston,OR,Oregon,45.8323,-119.2858
Fortuna Foothills,Fortuna Foothills,AZ,Arizona,32.6616,-114.3973
Oak Park,Oak Park,MI,Michigan,42.4649,-83.1824
Central,Central,LA,Louisiana,30.5593,-91.0369
Chicago Heights,Chicago Heights,IL,Illinois,41.5101,-87.6345
East Palo Alto,East Palo Alto,CA,California,37.4671,-122.1352
Newberg,Newberg,OR,Oregon,45.3075,-122.9601
Norwood,Norwood,MA,Massachusetts,42.1861,-71.1948
Wellesley,Wellesley,MA,Massachusetts,42.3043,-71.2855
Lewes,Lewes,DE,Delaware,38.7777,-75.1448
Washington,Washington,UT,Utah,37.1304,-113.4877
Port Chester,Port Chester,NY,New York,41.0052,-73.668
Oak Ridge,Oak Ridge,TN,Tennessee,35.9639,-84.2938
West Falls Church,West Falls Church,VA,Virginia,38.8648,-77.1878
Laplace,Laplace,LA,Louisiana,30.0731,-90.4758
Athens,Athens,OH,Ohio,39.3269,-82.0988
SeaTac,SeaTac,WA,Washington,47.4444,-122.2986
Raytown,Raytown,MO,Missouri,38.9944,-94.4641
Southgate,Southgate,MI,Michigan,42.2047,-83.2057
Harrison,Harrison,NY,New York,41.0233,-73.7192
Niles,Niles,IL,Illinois,42.0278,-87.8099
Fernandina Beach,Fernandina Beach,FL,Florida,30.6579,-81.4504
Big Spring,Big Spring,TX,Texas,32.2387,-101.4802
Bella Vista,Bella Vista,AR,Arkansas,36.4667,-94.2707
East Haven,East Haven,CT,Connecticut,41.2984,-72.8577
Milton,Milton,PA,Pennsylvania,41.009,-76.8507
Morrisville,Morrisville,NC,North Carolina,35.8367,-78.8348
Casselberry,Casselberry,FL,Florida,28.6625,-81.3218
Plattsburgh,Plattsburgh,NY,New York,44.6951,-73.4563
Seguin,Seguin,TX,Texas,29.5889,-97.9671
Shirley,Shirley,NY,New York,40.7949,-72.8743
Belle Glade,Belle Glade,FL,Florida,26.692,-80.6672
Wasco,Wasco,CA,California,35.5938,-119.3671
Lake in the Hills,Lake in the Hills,IL,Illinois,42.1913,-88.3476
Agawam Town,Agawam Town,MA,Massachusetts,42.0657,-72.6526
East Lake-Orient Park,East Lake-Orient Park,FL,Florida,27.9971,-82.3653
Burton,Burton,MI,Michigan,42.9974,-83.6175
Geneva,Geneva,NY,New York,42.8644,-76.9827
Fleming Island,Fleming Island,FL,Florida,30.0988,-81.7124
Schererville,Schererville,IN,Indiana,41.486,-87.444
Independence,Independence,KY,Kentucky,38.951,-84.5492
West Springfield Town,West Springfield Town,MA,Massachusetts,42.1253,-72.6503
Burlington,Burlington,IA,Iowa,40.8072,-91.1247
Shamokin,Shamokin,PA,Pennsylvania,40.7883,-76.555
New Iberia,New Iberia,LA,Louisiana,30.0049,-91.8202
Northampton,Northampton,MA,Massachusetts,42.3266,-72.6745
Englewood,Englewood,NJ,New Jersey,40.8917,-73.9736
Austintown,Austintown,OH,Ohio,41.0932,-80.7405
Crofton,Crofton,MD,Maryland,39.0144,-76.68
Mehlville,Mehlville,MO,Missouri,38.5018,-90.3149
Zionsville,Zionsville,IN,Indiana,39.9897,-86.3182
Pasadena,Pasadena,MD,Maryland,39.1552,-76.5537
Winchester,Winchester,NV,Nevada,36.1368,-115.1299
Vineyard,Vineyard,CA,California,38.4744,-121.319
Burbank,Burbank,IL,Illinois,41.7444,-87.7686
Lumberton,Lumberton,NC,North Carolina,34.6312,-79.0186
Benicia,Benicia,CA,California,38.0725,-122.1525
Jacksonville,Jacksonville,AR,Arkansas,34.8807,-92.1302
Rockledge,Rockledge,FL,Florida,28.3201,-80.732
Henderson,Henderson,KY,Kentucky,37.8397,-87.5798
Graham,Graham,WA,Washington,47.0407,-122.2756
Drexel Hill,Drexel Hill,PA,Pennsylvania,39.9495,-75.3039
Monterey,Monterey,CA,California,36.5922,-121.8807
Newburgh,Newburgh,NY,New York,41.5037,-74.0205
Converse,Converse,TX,Texas,29.5091,-98.3084
Granite City,Granite City,IL,Illinois,38.7292,-90.1266
Saugus,Saugus,MA,Massachusetts,42.4681,-71.0145
Aberdeen,Aberdeen,SD,South Dakota,45.4646,-98.468
Perry Hall,Perry Hall,MD,Maryland,39.4067,-76.4781
Yukon,Yukon,OK,Oklahoma,35.5201,-97.7639
South Laurel,South Laurel,MD,Maryland,39.0603,-76.8456
Sonora,Sonora,CA,California,37.9819,-120.3828
Melrose,Melrose,MA,Massachusetts,42.4556,-71.059
Wisconsin Rapids,Wisconsin Rapids,WI,Wisconsin,44.3927,-89.8265
Galt,Galt,CA,California,38.2693,-121.3
Hutto,Hutto,TX,Texas,30.5373,-97.5516
Forest Hills,Forest Hills,MI,Michigan,42.9577,-85.4895
Bixby,Bixby,OK,Oklahoma,35.9454,-95.8773
Hobart,Hobart,IN,Indiana,41.5139,-87.2729
Oakdale,Oakdale,MN,Minnesota,44.9876,-92.9641
Mililani Town,Mililani Town,HI,Hawaii,21.4465,-158.0147
Sunbury,Sunbury,PA,Pennsylvania,40.8617,-76.7874
New Smyrna Beach,New Smyrna Beach,FL,Florida,29.0249,-80.9651
Tualatin,Tualatin,OR,Oregon,45.3772,-122.7746
Fridley,Fridley,MN,Minnesota,45.0841,-93.2595
East Chicago,East Chicago,IN,Indiana,41.6484,-87.4536
Kirkwood,Kirkwood,MO,Missouri,38.5788,-90.4203
Sanger,Sanger,CA,California,36.699,-119.5575
Morgan City,Morgan City,LA,Louisiana,29.7041,-91.192
Ramsey,Ramsey,MN,Minnesota,45.2617,-93.4494
Ruston,Ruston,LA,Louisiana,32.5329,-92.6363
Jeffersontown,Jeffersontown,KY,Kentucky,38.2048,-85.5701
Glen Ellyn,Glen Ellyn,IL,Illinois,41.8667,-88.0629
Isla Vista,Isla Vista,CA,California,34.4144,-119.8581
Ca_on City,Canon City,CO,Colorado,38.443,-105.2203
Monticello,Monticello,MN,Minnesota,45.298,-93.7984
Ashtabula,Ashtabula,OH,Ohio,41.8806,-80.7984
Danvers,Danvers,MA,Massachusetts,42.574,-70.9494
Bridgewater Town,Bridgewater Town,MA,Massachusetts,41.9728,-70.9749
Mint Hill,Mint Hill,NC,North Carolina,35.1782,-80.6533
Milton,Milton,MA,Massachusetts,42.2413,-71.0844
Statesville,Statesville,NC,North Carolina,35.7842,-80.8714
Short Pump,Short Pump,VA,Virginia,37.6549,-77.6201
Gloversville,Gloversville,NY,New York,43.0491,-74.3465
Summerlin South,Summerlin South,NV,Nevada,36.1242,-115.3324
Gladstone,Gladstone,MO,Missouri,39.2133,-94.5593
Fremont,Fremont,NE,Nebraska,41.4396,-96.4879
Garfield Heights,Garfield Heights,OH,Ohio,41.4199,-81.6038
Imperial Beach,Imperial Beach,CA,California,32.5689,-117.1184
Seneca,Seneca,SC,South Carolina,34.6815,-82.9609
Lansing,Lansing,IL,Illinois,41.5648,-87.5462
Millville,Millville,NJ,New Jersey,39.3903,-75.0561
Monroeville,Monroeville,PA,Pennsylvania,40.4262,-79.7605
St. Helens,St. Helens,OR,Oregon,45.8571,-122.8164
Paragould,Paragould,AR,Arkansas,36.0555,-90.5149
Bergenfield,Bergenfield,NJ,New Jersey,40.9236,-73.9983
Deer Park,Deer Park,NY,New York,40.7623,-73.3219
Horn Lake,Horn Lake,MS,Mississippi,34.9512,-90.0501
Oakleaf Plantation,Oakleaf Plantation,FL,Florida,30.1689,-81.8337
Prior Lake,Prior Lake,MN,Minnesota,44.7251,-93.4409
Huntley,Huntley,IL,Illinois,42.1599,-88.433
Maple Valley,Maple Valley,WA,Washington,47.3659,-122.0368
Easton,Easton,PA,Pennsylvania,40.6858,-75.2209
Oak Forest,Oak Forest,IL,Illinois,41.6054,-87.7527
Glen Cove,Glen Cove,NY,New York,40.8709,-73.6287
West Islip,West Islip,NY,New York,40.7097,-73.2971
West Whittier-Los Nietos,West Whittier-Los Nietos,CA,California,33.9759,-118.0689
Indiana,Indiana,PA,Pennsylvania,40.622,-79.1552
Shoreview,Shoreview,MN,Minnesota,45.0842,-93.1358
Windsor,Windsor,CA,California,38.5417,-122.8086
Sterling,Sterling,IL,Illinois,41.7995,-89.6956
Colleyville,Colleyville,TX,Texas,32.8913,-97.1486
Wilmette,Wilmette,IL,Illinois,42.0771,-87.7282
Plum,Plum,PA,Pennsylvania,40.5024,-79.7496
Mount Pleasant,Mount Pleasant,WI,Wisconsin,42.7129,-87.8875
Dodge City,Dodge City,KS,Kansas,37.761,-100.0183
McHenry,McHenry,IL,Illinois,42.3388,-88.2931
Burlington,Burlington,MA,Massachusetts,42.5022,-71.2027
Waterville,Waterville,ME,Maine,44.5441,-69.6624
Norfolk,Norfolk,NE,Nebraska,42.0327,-97.4208
Shaker Heights,Shaker Heights,OH,Ohio,41.4744,-81.5496
Erie,Erie,CO,Colorado,40.0403,-105.0398
Brownsburg,Brownsburg,IN,Indiana,39.833,-86.3824
Chaska,Chaska,MN,Minnesota,44.8164,-93.6092
Shelby,Shelby,NC,North Carolina,35.2904,-81.5451
Maywood,Maywood,CA,California,33.9885,-118.1877
Wakefield,Wakefield,MA,Massachusetts,42.5035,-71.0656
Maryland Heights,Maryland Heights,MO,Missouri,38.7189,-90.4749
Magna,Magna,UT,Utah,40.7634,-112.1599
Xenia,Xenia,OH,Ohio,39.6828,-83.9414
Belmont,Belmont,CA,California,37.5154,-122.2955
Allen Park,Allen Park,MI,Michigan,42.2595,-83.2107
Reisterstown,Reisterstown,MD,Maryland,39.4552,-76.8144
New Lenox,New Lenox,IL,Illinois,41.5097,-87.97
Hanahan,Hanahan,SC,South Carolina,32.9302,-80.0027
Kinston,Kinston,NC,North Carolina,35.2748,-77.5936
Searcy,Searcy,AR,Arkansas,35.2418,-91.7351
New London,New London,CT,Connecticut,41.3502,-72.1023
Dix Hills,Dix Hills,NY,New York,40.8035,-73.337
West Chicago,West Chicago,IL,Illinois,41.896,-88.2253
Kiryas Joel,Kiryas Joel,NY,New York,41.3406,-74.166
Lemon Grove,Lemon Grove,CA,California,32.7331,-117.0344
Lindenhurst,Lindenhurst,NY,New York,40.6858,-73.371
Immokalee,Immokalee,FL,Florida,26.4253,-81.4251
McDonough,McDonough,GA,Georgia,33.4399,-84.1509
Bayonet Point,Bayonet Point,FL,Florida,28.3254,-82.6834
West Linn,West Linn,OR,Oregon,45.3669,-122.6399
Cortland,Cortland,NY,New York,42.6004,-76.1784
Lemoore,Lemoore,CA,California,36.2949,-119.7983
Alvin,Alvin,TX,Texas,29.3871,-95.2933
Temescal Valley,Temescal Valley,CA,California,33.7581,-117.4677
Waynesboro,Waynesboro,PA,Pennsylvania,39.7525,-77.5822
Lebanon,Lebanon,NH,New Hampshire,43.6353,-72.2531
Thomasville,Thomasville,NC,North Carolina,35.8813,-80.0807
Ilchester,Ilchester,MD,Maryland,39.2187,-76.7684
Temple Terrace,Temple Terrace,FL,Florida,28.0437,-82.3774
Lafayette,Lafayette,CA,California,37.8919,-122.1189
Norco,Norco,CA,California,33.9252,-117.5499
Vernon Hills,Vernon Hills,IL,Illinois,42.234,-87.9608
Pearl,Pearl,MS,Mississippi,32.273,-90.0918
Marquette,Marquette,MI,Michigan,46.544,-87.4082
Citrus Park,Citrus Park,FL,Florida,28.073,-82.5628
Sedalia,Sedalia,MO,Missouri,38.7042,-93.2351
Bessemer,Bessemer,AL,Alabama,33.3709,-86.9713
Batavia,Batavia,IL,Illinois,41.8479,-88.311
Garden City,Garden City,MI,Michigan,42.3244,-83.3412
Chanhassen,Chanhassen,MN,Minnesota,44.8544,-93.5621
Cabot,Cabot,AR,Arkansas,34.9768,-92.0274
Vicksburg,Vicksburg,MS,Mississippi,32.3173,-90.8868
University Park,University Park,FL,Florida,25.7469,-80.3684
Brawley,Brawley,CA,California,32.9783,-115.5287
Neenah,Neenah,WI,Wisconsin,44.167,-88.4764
Smithtown,Smithtown,NY,New York,40.8591,-73.2156
Snoqualmie,Snoqualmie,WA,Washington,47.5293,-121.8412
Holbrook,Holbrook,NY,New York,40.7944,-73.0707
Troy,Troy,OH,Ohio,40.0436,-84.2191
